ano,topic_code,pais,codigo_pais
2024,,"Bahamas, The",BS
2023,399440.0,"Bahamas, The",BS
2022,397538.0,"Bahamas, The",BS
2021,396373.0,"Bahamas, The",BS
2020,395863.0,"Bahamas, The",BS
2019,394675.0,"Bahamas, The",BS
2018,392717.0,"Bahamas, The",BS
2017,390485.0,"Bahamas, The",BS
2016,388055.0,"Bahamas, The",BS
2015,385346.0,"Bahamas, The",BS
2014,382298.0,"Bahamas, The",BS
2013,378953.0,"Bahamas, The",BS
2012,375469.0,"Bahamas, The",BS
2011,371729.0,"Bahamas, The",BS
2010,367478.0,"Bahamas, The",BS
2009,362810.0,"Bahamas, The",BS
2008,358120.0,"Bahamas, The",BS
2007,353334.0,"Bahamas, The",BS
2006,348375.0,"Bahamas, The",BS
2005,343894.0,"Bahamas, The",BS
2004,339782.0,"Bahamas, The",BS
2003,335618.0,"Bahamas, The",BS
2002,331614.0,"Bahamas, The",BS
2001,327836.0,"Bahamas, The",BS
2000,323835.0,"Bahamas, The",BS
