ano,topic_code,pais,codigo_pais
2024,,"Congo, Dem. Rep.",CD
2023,105789731.0,"Congo, Dem. Rep.",CD
2022,102396968.0,"Congo, Dem. Rep.",CD
2021,99148932.0,"Congo, Dem. Rep.",CD
2020,95989998.0,"Congo, Dem. Rep.",CD
2019,92947442.0,"Congo, Dem. Rep.",CD
2018,90047644.0,"Congo, Dem. Rep.",CD
2017,87083398.0,"Congo, Dem. Rep.",CD
2016,83956415.0,"Congo, Dem. Rep.",CD
2015,81035531.0,"Congo, Dem. Rep.",CD
2014,78403242.0,"Congo, Dem. Rep.",CD
2013,75789395.0,"Congo, Dem. Rep.",CD
2012,73254618.0,"Congo, Dem. Rep.",CD
2011,70849311.0,"Congo, Dem. Rep.",CD
2010,68563038.0,"Congo, Dem. Rep.",CD
2009,66412044.0,"Congo, Dem. Rep.",CD
2008,64390664.0,"Congo, Dem. Rep.",CD
2007,62477752.0,"Congo, Dem. Rep.",CD
2006,60615908.0,"Congo, Dem. Rep.",CD
2005,58775724.0,"Congo, Dem. Rep.",CD
2004,56997741.0,"Congo, Dem. Rep.",CD
2003,55343867.0,"Congo, Dem. Rep.",CD
2002,53750524.0,"Congo, Dem. Rep.",CD
2001,52132646.0,"Congo, Dem. Rep.",CD
2000,50507442.0,"Congo, Dem. Rep.",CD
