ano,topic_code,pais,codigo_pais
2024,,Channel Islands,JG
2023,167691.0,Channel Islands,JG
2022,167215.0,Channel Islands,JG
2021,166741.0,Channel Islands,JG
2020,166235.0,Channel Islands,JG
2019,165639.0,Channel Islands,JG
2018,164949.0,Channel Islands,JG
2017,164319.0,Channel Islands,JG
2016,163883.0,Channel Islands,JG
2015,163454.0,Channel Islands,JG
2014,162726.0,Channel Islands,JG
2013,161777.0,Channel Islands,JG
2012,160767.0,Channel Islands,JG
2011,159706.0,Channel Islands,JG
2010,158621.0,Channel Islands,JG
2009,157511.0,Channel Islands,JG
2008,156408.0,Channel Islands,JG
2007,155309.0,Channel Islands,JG
2006,154214.0,Channel Islands,JG
2005,153126.0,Channel Islands,JG
2004,152039.0,Channel Islands,JG
2003,150960.0,Channel Islands,JG
2002,149881.0,Channel Islands,JG
2001,148850.0,Channel Islands,JG
2000,148110.0,Channel Islands,JG
