ano,topic_code,pais,codigo_pais
2024,,France,FR
2023,68287487.0,France,FR
2022,68065015.0,France,FR
2021,67842811.0,France,FR
2020,67601110.0,France,FR
2019,67382061.0,France,FR
2018,67158348.0,France,FR
2017,66918020.0,France,FR
2016,66724104.0,France,FR
2015,66548272.0,France,FR
2014,66312067.0,France,FR
2013,65997932.0,France,FR
2012,65657659.0,France,FR
2011,65340830.0,France,FR
2010,65026211.0,France,FR
2009,64706436.0,France,FR
2008,64375116.0,France,FR
2007,64016890.0,France,FR
2006,63622342.0,France,FR
2005,63180854.0,France,FR
2004,62707588.0,France,FR
2003,62249855.0,France,FR
2002,61812142.0,France,FR
2001,61364377.0,France,FR
2000,60918661.0,France,FR
