ano,topic_code,pais,codigo_pais
2024,,Argentina,AR
2023,45538401.0,Argentina,AR
2022,45407904.0,Argentina,AR
2021,45312281.0,Argentina,AR
2020,45191965.0,Argentina,AR
2019,44973465.0,Argentina,AR
2018,44654882.0,Argentina,AR
2017,44288894.0,Argentina,AR
2016,43900313.0,Argentina,AR
2015,43477012.0,Argentina,AR
2014,43024071.0,Argentina,AR
2013,42582455.0,Argentina,AR
2012,42161721.0,Argentina,AR
2011,41730660.0,Argentina,AR
2010,41288694.0,Argentina,AR
2009,40854831.0,Argentina,AR
2008,40424148.0,Argentina,AR
2007,40016763.0,Argentina,AR
2006,39622115.0,Argentina,AR
2005,39216789.0,Argentina,AR
2004,38815916.0,Argentina,AR
2003,38424282.0,Argentina,AR
2002,38029349.0,Argentina,AR
2001,37624825.0,Argentina,AR
2000,37213984.0,Argentina,AR
