ano,topic_code,pais,codigo_pais
2024,,Bosnia and Herzegovina,BA
2023,3185073.0,Bosnia and Herzegovina,BA
2022,3204802.0,Bosnia and Herzegovina,BA
2021,3244907.0,Bosnia and Herzegovina,BA
2020,3299349.0,Bosnia and Herzegovina,BA
2019,3345533.0,Bosnia and Herzegovina,BA
2018,3387000.0,Bosnia and Herzegovina,BA
2017,3428682.0,Bosnia and Herzegovina,BA
2016,3473003.0,Bosnia and Herzegovina,BA
2015,3518541.0,Bosnia and Herzegovina,BA
2014,3564829.0,Bosnia and Herzegovina,BA
2013,3610859.0,Bosnia and Herzegovina,BA
2012,3670113.0,Bosnia and Herzegovina,BA
2011,3741798.0,Bosnia and Herzegovina,BA
2010,3811472.0,Bosnia and Herzegovina,BA
2009,3879794.0,Bosnia and Herzegovina,BA
2008,3947544.0,Bosnia and Herzegovina,BA
2007,4013424.0,Bosnia and Herzegovina,BA
2006,4063272.0,Bosnia and Herzegovina,BA
2005,4096493.0,Bosnia and Herzegovina,BA
2004,4140987.0,Bosnia and Herzegovina,BA
2003,4178523.0,Bosnia and Herzegovina,BA
2002,4188002.0,Bosnia and Herzegovina,BA
2001,4179438.0,Bosnia and Herzegovina,BA
2000,4159771.0,Bosnia and Herzegovina,BA
