ano,topic_code,pais,codigo_pais
2024,,Costa Rica,CR
2023,5105525.0,Costa Rica,CR
2022,5081765.0,Costa Rica,CR
2021,5059988.0,Costa Rica,CR
2020,5034320.0,Costa Rica,CR
2019,4999553.0,Costa Rica,CR
2018,4957818.0,Costa Rica,CR
2017,4913177.0,Costa Rica,CR
2016,4866998.0,Costa Rica,CR
2015,4818038.0,Costa Rica,CR
2014,4767119.0,Costa Rica,CR
2013,4716147.0,Costa Rica,CR
2012,4663934.0,Costa Rica,CR
2011,4609833.0,Costa Rica,CR
2010,4555962.0,Costa Rica,CR
2009,4499791.0,Costa Rica,CR
2008,4440056.0,Costa Rica,CR
2007,4380248.0,Costa Rica,CR
2006,4321340.0,Costa Rica,CR
2005,4261240.0,Costa Rica,CR
2004,4200078.0,Costa Rica,CR
2003,4138784.0,Costa Rica,CR
2002,4075705.0,Costa Rica,CR
2001,4008947.0,Costa Rica,CR
2000,3937739.0,Costa Rica,CR
