ano,topic_code,pais,codigo_pais
2024,,Andorra,AD
2023,80856.0,Andorra,AD
2022,79705.0,Andorra,AD
2021,78364.0,Andorra,AD
2020,77380.0,Andorra,AD
2019,76474.0,Andorra,AD
2018,75162.0,Andorra,AD
2017,73763.0,Andorra,AD
2016,72181.0,Andorra,AD
2015,72174.0,Andorra,AD
2014,73737.0,Andorra,AD
2013,75194.0,Andorra,AD
2012,76834.0,Andorra,AD
2011,77783.0,Andorra,AD
2010,80706.0,Andorra,AD
2009,83888.0,Andorra,AD
2008,83495.0,Andorra,AD
2007,81877.0,Andorra,AD
2006,79585.0,Andorra,AD
2005,77421.0,Andorra,AD
2004,74325.0,Andorra,AD
2003,69486.0,Andorra,AD
2002,66506.0,Andorra,AD
2001,65852.0,Andorra,AD
2000,65685.0,Andorra,AD
