ano,topic_code,pais,codigo_pais
2024,,Armenia,AM
2023,2990900.0,Armenia,AM
2022,2969200.0,Armenia,AM
2021,2962300.0,Armenia,AM
2020,2961500.0,Armenia,AM
2019,2962500.0,Armenia,AM
2018,2969000.0,Armenia,AM
2017,2979400.0,Armenia,AM
2016,2992300.0,Armenia,AM
2015,3004600.0,Armenia,AM
2014,3013800.0,Armenia,AM
2013,3022000.0,Armenia,AM
2012,3024100.0,Armenia,AM
2011,3027900.0,Armenia,AM
2010,3044800.0,Armenia,AM
2009,3066000.0,Armenia,AM
2008,3087100.0,Armenia,AM
2007,3107400.0,Armenia,AM
2006,3127100.0,Armenia,AM
2005,3146400.0,Armenia,AM
2004,3164900.0,Armenia,AM
2003,3182500.0,Armenia,AM
2002,3199800.0,Armenia,AM
2001,3211800.0,Armenia,AM
2000,3221100.0,Armenia,AM
