ano,topic_code,pais,codigo_pais
2024,,Bangladesh,BD
2023,171466990.0,Bangladesh,BD
2022,169384897.0,Bangladesh,BD
2021,167658854.0,Bangladesh,BD
2020,166298024.0,Bangladesh,BD
2019,164913055.0,Bangladesh,BD
2018,163523103.0,Bangladesh,BD
2017,162186147.0,Bangladesh,BD
2016,160811932.0,Bangladesh,BD
2015,159383179.0,Bangladesh,BD
2014,157964929.0,Bangladesh,BD
2013,156532141.0,Bangladesh,BD
2012,155070101.0,Bangladesh,BD
2011,153591076.0,Bangladesh,BD
2010,152201981.0,Bangladesh,BD
2009,150873714.0,Bangladesh,BD
2008,149474264.0,Bangladesh,BD
2007,147989278.0,Bangladesh,BD
2006,146405973.0,Bangladesh,BD
2005,144715786.0,Bangladesh,BD
2004,142902856.0,Bangladesh,BD
2003,140970351.0,Bangladesh,BD
2002,138933658.0,Bangladesh,BD
2001,136805810.0,Bangladesh,BD
2000,134544304.0,Bangladesh,BD
