ano,topic_code,pais,codigo_pais
2024,,Cyprus,CY
2023,1344976.0,Cyprus,CY
2022,1331370.0,Cyprus,CY
2021,1317309.0,Cyprus,CY
2020,1302247.0,Cyprus,CY
2019,1286671.0,Cyprus,CY
2018,1270737.0,Cyprus,CY
2017,1254275.0,Cyprus,CY
2016,1237112.0,Cyprus,CY
2015,1219502.0,Cyprus,CY
2014,1201801.0,Cyprus,CY
2013,1183895.0,Cyprus,CY
2012,1165397.0,Cyprus,CY
2011,1146493.0,Cyprus,CY
2010,1127816.0,Cyprus,CY
2009,1109371.0,Cyprus,CY
2008,1091026.0,Cyprus,CY
2007,1072714.0,Cyprus,CY
2006,1054418.0,Cyprus,CY
2005,1036151.0,Cyprus,CY
2004,1017875.0,Cyprus,CY
2003,999590.0,Cyprus,CY
2002,981440.0,Cyprus,CY
2001,964127.0,Cyprus,CY
2000,947667.0,Cyprus,CY
