ano,topic_code,pais,codigo_pais
2024,,Curacao,CW
2023,147862.0,Curacao,CW
2022,149996.0,Curacao,CW
2021,152369.0,Curacao,CW
2020,154947.0,Curacao,CW
2019,157441.0,Curacao,CW
2018,159336.0,Curacao,CW
2017,160175.0,Curacao,CW
2016,159664.0,Curacao,CW
2015,157980.0,Curacao,CW
2014,155909.0,Curacao,CW
2013,153822.0,Curacao,CW
2012,152088.0,Curacao,CW
2011,150831.0,Curacao,CW
2010,148703.0,Curacao,CW
2009,146833.0,Curacao,CW
2008,145880.0,Curacao,CW
2007,144056.0,Curacao,CW
2006,141239.0,Curacao,CW
2005,137658.0,Curacao,CW
2004,134192.0,Curacao,CW
2003,131897.0,Curacao,CW
2002,129205.0,Curacao,CW
2001,129047.0,Curacao,CW
2000,133860.0,Curacao,CW
