ano,topic_code,pais,codigo_pais
2024,,Ethiopia,ET
2023,128691692.0,Ethiopia,ET
2022,125384287.0,Ethiopia,ET
2021,122138588.0,Ethiopia,ET
2020,118917671.0,Ethiopia,ET
2019,115737383.0,Ethiopia,ET
2018,112664152.0,Ethiopia,ET
2017,109666481.0,Ethiopia,ET
2016,106718162.0,Ethiopia,ET
2015,103867135.0,Ethiopia,ET
2014,101115610.0,Ethiopia,ET
2013,98438751.0,Ethiopia,ET
2012,95798767.0,Ethiopia,ET
2011,93149970.0,Ethiopia,ET
2010,90538514.0,Ethiopia,ET
2009,88007636.0,Ethiopia,ET
2008,85543668.0,Ethiopia,ET
2007,83103217.0,Ethiopia,ET
2006,80703490.0,Ethiopia,ET
2005,78367470.0,Ethiopia,ET
2004,76077206.0,Ethiopia,ET
2003,73832663.0,Ethiopia,ET
2002,71635517.0,Ethiopia,ET
2001,69487762.0,Ethiopia,ET
2000,67411494.0,Ethiopia,ET
