ano,topic_code,pais,codigo_pais
2024,,Canada,CA
2023,40097761.0,Canada,CA
2022,38939056.0,Canada,CA
2021,38239864.0,Canada,CA
2020,38028638.0,Canada,CA
2019,37618495.0,Canada,CA
2018,37072620.0,Canada,CA
2017,36545075.0,Canada,CA
2016,36110803.0,Canada,CA
2015,35704498.0,Canada,CA
2014,35434066.0,Canada,CA
2013,35080992.0,Canada,CA
2012,34713395.0,Canada,CA
2011,34339221.0,Canada,CA
2010,34005902.0,Canada,CA
2009,33630069.0,Canada,CA
2008,33247298.0,Canada,CA
2007,32888886.0,Canada,CA
2006,32571193.0,Canada,CA
2005,32242732.0,Canada,CA
2004,31938807.0,Canada,CA
2003,31642461.0,Canada,CA
2002,31359199.0,Canada,CA
2001,31020855.0,Canada,CA
2000,30685730.0,Canada,CA
