ano,topic_code,pais,codigo_pais
2024,,Belize,BZ
2023,411106.0,Belize,BZ
2022,402733.0,Belize,BZ
2021,395346.0,Belize,BZ
2020,390812.0,Belize,BZ
2019,385829.0,Belize,BZ
2018,380226.0,Belize,BZ
2017,373202.0,Belize,BZ
2016,364705.0,Belize,BZ
2015,356333.0,Belize,BZ
2014,348923.0,Belize,BZ
2013,341627.0,Belize,BZ
2012,334414.0,Belize,BZ
2011,327298.0,Belize,BZ
2010,320245.0,Belize,BZ
2009,312614.0,Belize,BZ
2008,304361.0,Belize,BZ
2007,296100.0,Belize,BZ
2006,287878.0,Belize,BZ
2005,279731.0,Belize,BZ
2004,271688.0,Belize,BZ
2003,263780.0,Belize,BZ
2002,256009.0,Belize,BZ
2001,248379.0,Belize,BZ
2000,240799.0,Belize,BZ
