ano,topic_code,pais,codigo_pais
2024,,Benin,BJ
2023,14111034.0,Benin,BJ
2022,13759501.0,Benin,BJ
2021,13413417.0,Benin,BJ
2020,13070169.0,Benin,BJ
2019,12726755.0,Benin,BJ
2018,12383347.0,Benin,BJ
2017,12039780.0,Benin,BJ
2016,11697842.0,Benin,BJ
2015,11360681.0,Benin,BJ
2014,11030004.0,Benin,BJ
2013,10708834.0,Benin,BJ
2012,10397657.0,Benin,BJ
2011,10093623.0,Benin,BJ
2010,9797484.0,Benin,BJ
2009,9509423.0,Benin,BJ
2008,9228466.0,Benin,BJ
2007,8953969.0,Benin,BJ
2006,8693242.0,Benin,BJ
2005,8426144.0,Benin,BJ
2004,8159094.0,Benin,BJ
2003,7913070.0,Benin,BJ
2002,7675426.0,Benin,BJ
2001,7445596.0,Benin,BJ
2000,7221619.0,Benin,BJ
