ano,topic_code,pais,codigo_pais
2024,,"Egypt, Arab Rep.",EG
2023,114535772.0,"Egypt, Arab Rep.",EG
2022,112618250.0,"Egypt, Arab Rep.",EG
2021,110957008.0,"Egypt, Arab Rep.",EG
2020,109315124.0,"Egypt, Arab Rep.",EG
2019,107553158.0,"Egypt, Arab Rep.",EG
2018,105682094.0,"Egypt, Arab Rep.",EG
2017,103696057.0,"Egypt, Arab Rep.",EG
2016,101644589.0,"Egypt, Arab Rep.",EG
2015,99597342.0,"Egypt, Arab Rep.",EG
2014,97528654.0,"Egypt, Arab Rep.",EG
2013,95333553.0,"Egypt, Arab Rep.",EG
2012,93161001.0,"Egypt, Arab Rep.",EG
2011,91093059.0,"Egypt, Arab Rep.",EG
2010,89196072.0,"Egypt, Arab Rep.",EG
2009,87501636.0,"Egypt, Arab Rep.",EG
2008,85864789.0,"Egypt, Arab Rep.",EG
2007,84276225.0,"Egypt, Arab Rep.",EG
2006,82700403.0,"Egypt, Arab Rep.",EG
2005,81101004.0,"Egypt, Arab Rep.",EG
2004,79477443.0,"Egypt, Arab Rep.",EG
2003,77853548.0,"Egypt, Arab Rep.",EG
2002,76239137.0,"Egypt, Arab Rep.",EG
2001,74652029.0,"Egypt, Arab Rep.",EG
2000,73083284.0,"Egypt, Arab Rep.",EG
