ano,topic_code,pais,codigo_pais
2024,,Belgium,BE
2023,11787423.0,Belgium,BE
2022,11680210.0,Belgium,BE
2021,11586195.0,Belgium,BE
2020,11538604.0,Belgium,BE
2019,11488980.0,Belgium,BE
2018,11427054.0,Belgium,BE
2017,11375158.0,Belgium,BE
2016,11331422.0,Belgium,BE
2015,11274196.0,Belgium,BE
2014,11209057.0,Belgium,BE
2013,11159407.0,Belgium,BE
2012,11106932.0,Belgium,BE
2011,11038264.0,Belgium,BE
2010,10895586.0,Belgium,BE
2009,10796493.0,Belgium,BE
2008,10709973.0,Belgium,BE
2007,10625700.0,Belgium,BE
2006,10547958.0,Belgium,BE
2005,10478617.0,Belgium,BE
2004,10421137.0,Belgium,BE
2003,10376133.0,Belgium,BE
2002,10332785.0,Belgium,BE
2001,10286570.0,Belgium,BE
2000,10251250.0,Belgium,BE
