ano,topic_code,pais,codigo_pais
2024,,Angola,AO
2023,36749906.0,Angola,AO
2022,35635029.0,Angola,AO
2021,34532429.0,Angola,AO
2020,33451132.0,Angola,AO
2019,32375632.0,Angola,AO
2018,31297155.0,Angola,AO
2017,30234839.0,Angola,AO
2016,29183070.0,Angola,AO
2015,28157798.0,Angola,AO
2014,27160769.0,Angola,AO
2013,26165620.0,Angola,AO
2012,25177394.0,Angola,AO
2011,24218352.0,Angola,AO
2010,23294825.0,Angola,AO
2009,22414773.0,Angola,AO
2008,21578655.0,Angola,AO
2007,20778561.0,Angola,AO
2006,20015279.0,Angola,AO
2005,19291161.0,Angola,AO
2004,18600423.0,Angola,AO
2003,17943712.0,Angola,AO
2002,17327699.0,Angola,AO
2001,16747208.0,Angola,AO
2000,16194869.0,Angola,AO
