ano,topic_code,pais,codigo_pais
2024,,Djibouti,DJ
2023,1152944.0,Djibouti,DJ
2022,1137096.0,Djibouti,DJ
2021,1121248.0,Djibouti,DJ
2020,1105188.0,Djibouti,DJ
2019,1088709.0,Djibouti,DJ
2018,1071882.0,Djibouti,DJ
2017,1054841.0,Djibouti,DJ
2016,1037653.0,Djibouti,DJ
2015,1020313.0,Djibouti,DJ
2014,1002717.0,Djibouti,DJ
2013,984824.0,Djibouti,DJ
2012,966747.0,Djibouti,DJ
2011,948558.0,Djibouti,DJ
2010,930251.0,Djibouti,DJ
2009,911527.0,Djibouti,DJ
2008,892734.0,Djibouti,DJ
2007,874528.0,Djibouti,DJ
2006,855764.0,Djibouti,DJ
2005,839167.0,Djibouti,DJ
2004,826124.0,Djibouti,DJ
2003,813519.0,Djibouti,DJ
2002,795574.0,Djibouti,DJ
2001,771313.0,Djibouti,DJ
2000,747318.0,Djibouti,DJ
