ano,topic_code,pais,codigo_pais
2024,,Germany,DE
2023,83280000.0,Germany,DE
2022,83797985.0,Germany,DE
2021,83196078.0,Germany,DE
2020,83160871.0,Germany,DE
2019,83092962.0,Germany,DE
2018,82905782.0,Germany,DE
2017,82657002.0,Germany,DE
2016,82348669.0,Germany,DE
2015,81686611.0,Germany,DE
2014,80982500.0,Germany,DE
2013,80645605.0,Germany,DE
2012,80425823.0,Germany,DE
2011,80274983.0,Germany,DE
2010,81776930.0,Germany,DE
2009,81902307.0,Germany,DE
2008,82110097.0,Germany,DE
2007,82266372.0,Germany,DE
2006,82376451.0,Germany,DE
2005,82469422.0,Germany,DE
2004,82516260.0,Germany,DE
2003,82534176.0,Germany,DE
2002,82488495.0,Germany,DE
2001,82349925.0,Germany,DE
2000,82211508.0,Germany,DE
