ano,topic_code,pais,codigo_pais
2024,,Belgium,BE
2023,1.25170063203595,Belgium,BE
2022,4.2334318336917,Belgium,BE
2021,6.20255401586081,Belgium,BE
2020,-4.79298389726264,Belgium,BE
2019,2.44289006648609,Belgium,BE
2018,1.87796857219402,Belgium,BE
2017,1.47446765653092,Belgium,BE
2016,1.19350263995111,Belgium,BE
2015,1.47416438588013,Belgium,BE
2014,1.76554038203088,Belgium,BE
2013,0.30549447856238,Belgium,BE
2012,0.215803673220449,Belgium,BE
2011,1.93115497859051,Belgium,BE
2010,2.71031141346458,Belgium,BE
2009,-1.90644089375826,Belgium,BE
2008,0.446904947717528,Belgium,BE
2007,3.67692483892523,Belgium,BE
2006,2.55234067848964,Belgium,BE
2005,2.32173796432642,Belgium,BE
2004,3.57120680780272,Belgium,BE
2003,1.03795528497115,Belgium,BE
2002,1.7068941065786,Belgium,BE
2001,1.09960358816537,Belgium,BE
2000,3.71670515995253,Belgium,BE
