ano,topic_code,pais,codigo_pais
2024,,France,FR
2023,0.936487502671483,France,FR
2022,2.57084047443969,France,FR
2021,6.88233786590355,France,FR
2020,-7.44064593044142,France,FR
2019,2.02744647639635,France,FR
2018,1.64590872932709,France,FR
2017,2.08361485062076,France,FR
2016,0.860031082016107,France,FR
2015,1.06675473488909,France,FR
2014,0.997832937998666,France,FR
2013,0.781756445913402,France,FR
2012,0.183835271019575,France,FR
2011,2.43757656877079,France,FR
2010,2.00032472699981,France,FR
2009,-2.82455150288962,France,FR
2008,0.380171425522363,France,FR
2007,2.53048186196499,France,FR
2006,2.7140645179325,France,FR
2005,1.88856580217112,France,FR
2004,2.86825057188587,France,FR
2003,0.967827177709708,France,FR
2002,1.06775025028361,France,FR
2001,1.89946700332246,France,FR
2000,4.14099999646893,France,FR
