ano,topic_code,pais,codigo_pais
2024,,Spain,ES
2023,2.67566349258229,Spain,ES
2022,6.17931222572963,Spain,ES
2021,6.6831441850028,Spain,ES
2020,-10.9400706591866,Spain,ES
2019,1.9611785315135,Spain,ES
2018,2.39541120364247,Spain,ES
2017,2.8960420808163,Spain,ES
2016,2.91515602808174,Spain,ES
2015,4.06086669718569,Spain,ES
2014,1.52048592279819,Spain,ES
2013,-1.4273221918188,Spain,ES
2012,-2.8651136729107,Spain,ES
2011,-0.639920691287372,Spain,ES
2010,0.0941223166682619,Spain,ES
2009,-3.76813307179789,Spain,ES
2008,0.76716577493147,Spain,ES
2007,3.53350012191149,Spain,ES
2006,4.04343520720857,Spain,ES
2005,3.55122551537241,Spain,ES
2004,3.11453145202378,Spain,ES
2003,2.93928966368206,Spain,ES
2002,2.75545615332646,Spain,ES
2001,3.91908879065753,Spain,ES
2000,5.20064118585728,Spain,ES
