ano,topic_code,pais,codigo_pais
2024,,Belarus,BY
2023,3.88624214456901,Belarus,BY
2022,-4.65839591573591,Belarus,BY
2021,2.43886212396819,Belarus,BY
2020,-0.672742950624155,Belarus,BY
2019,1.44645547691826,Belarus,BY
2018,3.14919759375005,Belarus,BY
2017,2.53218350022975,Belarus,BY
2016,-2.52644643552371,Belarus,BY
2015,-3.82957055828389,Belarus,BY
2014,1.65112468524535,Belarus,BY
2013,0.998719278658683,Belarus,BY
2012,1.707852569854,Belarus,BY
2011,5.5499747229649,Belarus,BY
2010,7.75001706649184,Belarus,BY
2009,0.199995249385182,Belarus,BY
2008,10.199999472722,Belarus,BY
2007,8.60000659901775,Belarus,BY
2006,9.99999472133979,Belarus,BY
2005,9.40000158864014,Belarus,BY
2004,11.4497430572271,Belarus,BY
2003,7.04319251194427,Belarus,BY
2002,5.04526750544767,Belarus,BY
2001,4.72530604998069,Belarus,BY
2000,5.80000336082971,Belarus,BY
