ano,topic_code,pais,codigo_pais
2024,,Afghanistan,AF
2023,2.71088679128353,Afghanistan,AF
2022,-6.24017199240269,Afghanistan,AF
2021,-20.7388393676343,Afghanistan,AF
2020,-2.35110067203466,Afghanistan,AF
2019,3.91160341625552,Afghanistan,AF
2018,1.18922812944517,Afghanistan,AF
2017,2.6470032027451,Afghanistan,AF
2016,2.26031420279821,Afghanistan,AF
2015,1.45131466066431,Afghanistan,AF
2014,2.72454336219565,Afghanistan,AF
2013,5.60074465863221,Afghanistan,AF
2012,12.7522870926697,Afghanistan,AF
2011,0.426354776777345,Afghanistan,AF
2010,14.3624414710737,Afghanistan,AF
2009,21.3905283926492,Afghanistan,AF
2008,3.92498381999467,Afghanistan,AF
2007,13.8263195471281,Afghanistan,AF
2006,5.35740324748592,Afghanistan,AF
2005,11.2297148272859,Afghanistan,AF
2004,1.41411799339429,Afghanistan,AF
2003,8.83227780288267,Afghanistan,AF
2002,28.6000011706788,Afghanistan,AF
2001,-9.4319740700862,Afghanistan,AF
2000,,Afghanistan,AF
