ano,topic_code,pais,codigo_pais
2024,,Botswana,BW
2023,2.73379817032757,Botswana,BW
2022,5.48602817797183,Botswana,BW
2021,11.9206365085117,Botswana,BW
2020,-8.72875252639037,Botswana,BW
2019,3.0322025744566,Botswana,BW
2018,4.18809355373698,Botswana,BW
2017,4.1143636634186,Botswana,BW
2016,7.20442475914267,Botswana,BW
2015,-4.85133564036167,Botswana,BW
2014,5.69477738185952,Botswana,BW
2013,11.1028237779771,Botswana,BW
2012,-0.170900761456892,Botswana,BW
2011,6.83852974803483,Botswana,BW
2010,10.1222091179732,Botswana,BW
2009,-14.1442346163423,Botswana,BW
2008,3.25207295796832,Botswana,BW
2007,5.79255577727118,Botswana,BW
2006,8.36387109282306,Botswana,BW
2005,4.55664565323181,Botswana,BW
2004,2.70582170611173,Botswana,BW
2003,4.62589474959299,Botswana,BW
2002,6.06953087648317,Botswana,BW
2001,0.250573949689084,Botswana,BW
2000,1.98769583378552,Botswana,BW
