ano,topic_code,pais,codigo_pais
2024,,Australia,AU
2023,3.44199220009025,Australia,AU
2022,4.24238555336139,Australia,AU
2021,2.11116814768786,Australia,AU
2020,-0.119590735829973,Australia,AU
2019,2.17154505737176,Australia,AU
2018,2.87846971467883,Australia,AU
2017,2.27959179820343,Australia,AU
2016,2.7593859723839,Australia,AU
2015,2.19016928695221,Australia,AU
2014,2.59528411594042,Australia,AU
2013,2.60219339436559,Australia,AU
2012,3.91670942454073,Australia,AU
2011,2.40708018291988,Australia,AU
2010,2.21998026536549,Australia,AU
2009,1.89255581922549,Australia,AU
2008,3.58626695226046,Australia,AU
2007,3.77332171303566,Australia,AU
2006,2.75534610557227,Australia,AU
2005,3.15416753184221,Australia,AU
2004,4.22428481359962,Australia,AU
2003,3.09076190489348,Australia,AU
2002,3.97958568067362,Australia,AU
2001,2.02510553454593,Australia,AU
2000,3.9215029305806,Australia,AU
