ano,topic_code,pais,codigo_pais
2024,,China,CN
2023,5.24955786387791,China,CN
2022,2.95066992959268,China,CN
2021,8.44846941687277,China,CN
2020,2.23863835634639,China,CN
2019,5.95050075367413,China,CN
2018,6.7497738324959,China,CN
2017,6.94720079331685,China,CN
2016,6.84876220495761,China,CN
2015,7.04132887873656,China,CN
2014,7.42576365632412,China,CN
2013,7.76615009773009,China,CN
2012,7.86373644862111,China,CN
2011,9.55083217877568,China,CN
2010,10.6358710644913,China,CN
2009,9.39872563259674,China,CN
2008,9.65067891939361,China,CN
2007,14.2308609331955,China,CN
2006,12.7209556654032,China,CN
2005,11.3945918098927,China,CN
2004,10.1136213776263,China,CN
2003,10.0380304810393,China,CN
2002,9.13363078966614,China,CN
2001,8.33573347817196,China,CN
2000,8.49009340597647,China,CN
