ano,topic_code,pais,codigo_pais
2024,,Bolivia,BO
2023,3.08196524087036,Bolivia,BO
2022,3.60568038279472,Bolivia,BO
2021,6.11137275205746,Bolivia,BO
2020,-8.73788443399127,Bolivia,BO
2019,2.21670577750359,Bolivia,BO
2018,4.22362351118875,Bolivia,BO
2017,4.1952063010676,Bolivia,BO
2016,4.26392083754456,Bolivia,BO
2015,4.85718723245387,Bolivia,BO
2014,5.46056957461593,Bolivia,BO
2013,6.79601142810841,Bolivia,BO
2012,5.12227558091757,Bolivia,BO
2011,5.204092443086,Bolivia,BO
2010,4.1267225910567,Bolivia,BO
2009,3.35699957430565,Bolivia,BO
2008,6.14849787462164,Bolivia,BO
2007,4.56438426887887,Bolivia,BO
2006,4.79700882356067,Bolivia,BO
2005,4.42143312687979,Bolivia,BO
2004,4.17329558916248,Bolivia,BO
2003,2.71133983700673,Bolivia,BO
2002,2.48556573783829,Bolivia,BO
2001,1.68379912721825,Bolivia,BO
2000,2.50781080899483,Bolivia,BO
