ano,topic_code,pais,codigo_pais
2024,,Angola,AO
2023,1.00128936028298,Angola,AO
2022,3.04472652391918,Angola,AO
2021,1.19921052145153,Angola,AO
2020,-5.63821471714934,Angola,AO
2019,-0.702272957616017,Angola,AO
2018,-1.31636168896895,Angola,AO
2017,-0.147212941085755,Angola,AO
2016,-2.58004964404932,Angola,AO
2015,0.943571561325001,Angola,AO
2014,4.82255926962156,Angola,AO
2013,4.95461303112738,Angola,AO
2012,8.54210707584141,Angola,AO
2011,3.47205314798103,Angola,AO
2010,4.39837593810763,Angola,AO
2009,0.860000002152788,Angola,AO
2008,11.1699999942146,Angola,AO
2007,14.0100000086059,Angola,AO
2006,11.549999997879,Angola,AO
2005,15.0299999905513,Angola,AO
2004,10.9500000059465,Angola,AO
2003,2.99000000000001,Angola,AO
2002,13.6656887608562,Angola,AO
2001,4.2059985561951,Angola,AO
2000,3.05462423430785,Angola,AO
