ano,topic_code,pais,codigo_pais
2024,,Andorra,AD
2023,2.58355480961319,Andorra,AD
2022,9.56461225648184,Andorra,AD
2021,8.28677879049404,Andorra,AD
2020,-11.1839399355384,Andorra,AD
2019,2.01554763848308,Andorra,AD
2018,1.58876549046354,Andorra,AD
2017,0.346071889630295,Andorra,AD
2016,3.70967806978986,Andorra,AD
2015,1.43414039522716,Andorra,AD
2014,2.50446552114518,Andorra,AD
2013,-3.54759651549344,Andorra,AD
2012,-4.97444371853503,Andorra,AD
2011,-0.00806975341139093,Andorra,AD
2010,-1.97495799965345,Andorra,AD
2009,-5.30284654348291,Andorra,AD
2008,-5.55918636850581,Andorra,AD
2007,1.55318814103222,Andorra,AD
2006,4.80868869916921,Andorra,AD
2005,5.39779598500422,Andorra,AD
2004,8.13567633837351,Andorra,AD
2003,8.69420371612468,Andorra,AD
2002,4.54636221364653,Andorra,AD
2001,8.11935772169949,Andorra,AD
2000,3.52836236122388,Andorra,AD
