ano,topic_code,pais,codigo_pais
2024,,Albania,AL
2023,3.93662525742167,Albania,AL
2022,4.82668831434437,Albania,AL
2021,8.96955339178935,Albania,AL
2020,-3.31371614712083,Albania,AL
2019,2.06256753999989,Albania,AL
2018,4.01934561695576,Albania,AL
2017,3.80259872019053,Albania,AL
2016,3.31498068384137,Albania,AL
2015,2.21872637517804,Albania,AL
2014,1.77444885260394,Albania,AL
2013,1.00201754071108,Albania,AL
2012,1.4172427999078,Albania,AL
2011,2.54540614450104,Albania,AL
2010,3.70693815255319,Albania,AL
2009,3.35428934987461,Albania,AL
2008,7.50004143020151,Albania,AL
2007,5.98325951855567,Albania,AL
2006,5.90265903591924,Albania,AL
2005,5.52642424695465,Albania,AL
2004,5.51466791097914,Albania,AL
2003,5.52863746491788,Albania,AL
2002,4.53652416035675,Albania,AL
2001,8.29331263121023,Albania,AL
2000,6.94621659244254,Albania,AL
