ano,topic_code,pais,codigo_pais
2024,,Benin,BJ
2023,6.35282160914288,Benin,BJ
2022,6.25324491401346,Benin,BJ
2021,7.1554516457574,Benin,BJ
2020,3.84879240030133,Benin,BJ
2019,6.86568662848335,Benin,BJ
2018,6.69725362180888,Benin,BJ
2017,5.67156195150444,Benin,BJ
2016,3.33967342629693,Benin,BJ
2015,1.77815106030278,Benin,BJ
2014,6.35767909791932,Benin,BJ
2013,7.19143372144946,Benin,BJ
2012,4.811223315688,Benin,BJ
2011,2.96375291904201,Benin,BJ
2010,2.11406472648392,Benin,BJ
2009,2.31929213912838,Benin,BJ
2008,4.89657708429647,Benin,BJ
2007,5.98634932177609,Benin,BJ
2006,3.94373882815798,Benin,BJ
2005,1.71316456361184,Benin,BJ
2004,4.42968455385082,Benin,BJ
2003,3.44357677591658,Benin,BJ
2002,4.64303087074482,Benin,BJ
2001,5.33313570603937,Benin,BJ
2000,5.85771420543269,Benin,BJ
