ano,topic_code,pais,codigo_pais
2024,,Cabo Verde,CV
2023,5.47543591649173,Cabo Verde,CV
2022,15.843675684642,Cabo Verde,CV
2021,7.03353010694514,Cabo Verde,CV
2020,-20.8052758990735,Cabo Verde,CV
2019,6.94782634051859,Cabo Verde,CV
2018,3.70696458310842,Cabo Verde,CV
2017,4.5513148102974,Cabo Verde,CV
2016,4.28071482662371,Cabo Verde,CV
2015,0.936026507808833,Cabo Verde,CV
2014,0.696666840118581,Cabo Verde,CV
2013,0.632136727385131,Cabo Verde,CV
2012,1.08364848376166,Cabo Verde,CV
2011,3.92471821338283,Cabo Verde,CV
2010,1.83641914989978,Cabo Verde,CV
2009,-1.50358672385678,Cabo Verde,CV
2008,7.03901129565128,Cabo Verde,CV
2007,15.1706879735517,Cabo Verde,CV
2006,7.98375044795048,Cabo Verde,CV
2005,6.91245795720201,Cabo Verde,CV
2004,10.197072633926,Cabo Verde,CV
2003,4.17625932578332,Cabo Verde,CV
2002,5.25089116960211,Cabo Verde,CV
2001,2.23165454528898,Cabo Verde,CV
2000,14.2848688450919,Cabo Verde,CV
