ano,topic_code,pais,codigo_pais
2024,,Bahrain,BH
2023,2.9807927665851,Bahrain,BH
2022,5.98130282177125,Bahrain,BH
2021,4.35004091668986,Bahrain,BH
2020,-5.9113629524152,Bahrain,BH
2019,2.05287774418655,Bahrain,BH
2018,2.05258864979861,Bahrain,BH
2017,4.95383534123657,Bahrain,BH
2016,3.81499327422425,Bahrain,BH
2015,2.50787205267615,Bahrain,BH
2014,4.30885692657077,Bahrain,BH
2013,5.29262224906203,Bahrain,BH
2012,3.80302899043062,Bahrain,BH
2011,1.92815791170796,Bahrain,BH
2010,4.33429917283135,Bahrain,BH
2009,2.53988593585048,Bahrain,BH
2008,6.24501077496259,Bahrain,BH
2007,8.29396044759687,Bahrain,BH
2006,6.46700012199584,Bahrain,BH
2005,6.76899787107486,Bahrain,BH
2004,6.9809605942982,Bahrain,BH
2003,6.29644197869376,Bahrain,BH
2002,3.34855066794107,Bahrain,BH
2001,2.4909481082986,Bahrain,BH
2000,5.30007005600885,Bahrain,BH
