ano,topic_code,pais,codigo_pais
2024,,Ecuador,EC
2023,100.0,Ecuador,EC
2022,100.0,Ecuador,EC
2021,100.0,Ecuador,EC
2020,99.7,Ecuador,EC
2019,99.8,Ecuador,EC
2018,99.7,Ecuador,EC
2017,100.0,Ecuador,EC
2016,99.8,Ecuador,EC
2015,99.9,Ecuador,EC
2014,99.8,Ecuador,EC
2013,99.5,Ecuador,EC
2012,99.6,Ecuador,EC
2011,99.8,Ecuador,EC
2010,99.7,Ecuador,EC
2009,99.0,Ecuador,EC
2008,99.6,Ecuador,EC
2007,99.6,Ecuador,EC
2006,99.5,Ecuador,EC
2005,99.7,Ecuador,EC
2004,99.1,Ecuador,EC
2003,99.3,Ecuador,EC
2002,99.1,Ecuador,EC
2001,99.2,Ecuador,EC
2000,99.2,Ecuador,EC
