ano,topic_code,pais,codigo_pais
2024,,Germany,DE
2023,,Germany,DE
2022,,Germany,DE
2021,17.6,Germany,DE
2020,18.5,Germany,DE
2019,17.1,Germany,DE
2018,16.0,Germany,DE
2017,15.2,Germany,DE
2016,14.2,Germany,DE
2015,14.6,Germany,DE
2014,14.0,Germany,DE
2013,13.6,Germany,DE
2012,13.6,Germany,DE
2011,12.5,Germany,DE
2010,11.6,Germany,DE
2009,10.7,Germany,DE
2008,10.2,Germany,DE
2007,10.5,Germany,DE
2006,8.6,Germany,DE
2005,7.3,Germany,DE
2004,6.3,Germany,DE
2003,5.4,Germany,DE
2002,4.4,Germany,DE
2001,3.9,Germany,DE
2000,3.7,Germany,DE
