ano,topic_code,pais,codigo_pais
2024,,Bulgaria,BG
2023,8.9,Bulgaria,BG
2022,8.8,Bulgaria,BG
2021,9.0,Bulgaria,BG
2020,9.0,Bulgaria,BG
2019,9.3,Bulgaria,BG
2018,9.3,Bulgaria,BG
2017,9.4,Bulgaria,BG
2016,9.4,Bulgaria,BG
2015,9.4,Bulgaria,BG
2014,9.6,Bulgaria,BG
2013,9.3,Bulgaria,BG
2012,9.5,Bulgaria,BG
2011,9.6,Bulgaria,BG
2010,10.2,Bulgaria,BG
2009,10.9,Bulgaria,BG
2008,10.4,Bulgaria,BG
2007,10.0,Bulgaria,BG
2006,9.7,Bulgaria,BG
2005,9.3,Bulgaria,BG
2004,9.1,Bulgaria,BG
2003,8.7,Bulgaria,BG
2002,8.5,Bulgaria,BG
2001,8.5,Bulgaria,BG
2000,9.0,Bulgaria,BG
