ano,topic_code,pais,codigo_pais
2024,,Austria,AT
2023,,Austria,AT
2022,,Austria,AT
2021,,Austria,AT
2020,,Austria,AT
2019,,Austria,AT
2018,,Austria,AT
2017,,Austria,AT
2016,,Austria,AT
2015,1492374.0,Austria,AT
2014,,Austria,AT
2013,,Austria,AT
2012,,Austria,AT
2011,,Austria,AT
2010,1275992.0,Austria,AT
2009,,Austria,AT
2008,,Austria,AT
2007,,Austria,AT
2006,,Austria,AT
2005,1136270.0,Austria,AT
2004,,Austria,AT
2003,,Austria,AT
2002,,Austria,AT
2001,,Austria,AT
2000,996547.0,Austria,AT
