ano,topic_code,pais,codigo_pais
2024,,Andorra,AD
2023,,Andorra,AD
2022,,Andorra,AD
2021,,Andorra,AD
2020,,Andorra,AD
2019,,Andorra,AD
2018,,Andorra,AD
2017,,Andorra,AD
2016,,Andorra,AD
2015,42082.0,Andorra,AD
2014,,Andorra,AD
2013,,Andorra,AD
2012,,Andorra,AD
2011,,Andorra,AD
2010,52053.0,Andorra,AD
2009,,Andorra,AD
2008,,Andorra,AD
2007,,Andorra,AD
2006,,Andorra,AD
2005,50298.0,Andorra,AD
2004,,Andorra,AD
2003,,Andorra,AD
2002,,Andorra,AD
2001,,Andorra,AD
2000,42146.0,Andorra,AD
