ano,topic_code,pais,codigo_pais
2024,,Angola,AO
2023,,Angola,AO
2022,,Angola,AO
2021,,Angola,AO
2020,,Angola,AO
2019,,Angola,AO
2018,,Angola,AO
2017,,Angola,AO
2016,,Angola,AO
2015,106845.0,Angola,AO
2014,,Angola,AO
2013,,Angola,AO
2012,,Angola,AO
2011,,Angola,AO
2010,76549.0,Angola,AO
2009,,Angola,AO
2008,,Angola,AO
2007,,Angola,AO
2006,,Angola,AO
2005,61329.0,Angola,AO
2004,,Angola,AO
2003,,Angola,AO
2002,,Angola,AO
2001,,Angola,AO
2000,46108.0,Angola,AO
