ano,topic_code,pais,codigo_pais
2024,,Bulgaria,BG
2023,61.8853159708659,Bulgaria,BG
2022,69.9770907029936,Bulgaria,BG
2021,61.8206573108003,Bulgaria,BG
2020,56.4240717235265,Bulgaria,BG
2019,64.1822870820611,Bulgaria,BG
2018,65.7651341270555,Bulgaria,BG
2017,66.9905214172473,Bulgaria,BG
2016,63.8609305294392,Bulgaria,BG
2015,63.7864172382015,Bulgaria,BG
2014,64.5508109503852,Bulgaria,BG
2013,64.5649786514052,Bulgaria,BG
2012,60.3462746942784,Bulgaria,BG
2011,58.7882075157955,Bulgaria,BG
2010,50.0980449379877,Bulgaria,BG
2009,42.2188500872454,Bulgaria,BG
2008,52.4776590469711,Bulgaria,BG
2007,52.3550343456585,Bulgaria,BG
2006,46.9778786308931,Bulgaria,BG
2005,42.5295657507757,Bulgaria,BG
2004,40.9566402727565,Bulgaria,BG
2003,34.4169458788193,Bulgaria,BG
2002,33.6473037196123,Bulgaria,BG
2001,34.8813174225009,Bulgaria,BG
2000,36.218856756011,Bulgaria,BG
