ano,topic_code,pais,codigo_pais
2024,,Azerbaijan,AZ
2023,7125.90858368611,Azerbaijan,AZ
2022,7770.594223351,Azerbaijan,AZ
2021,5408.04535175023,Azerbaijan,AZ
2020,4229.91064904503,Azerbaijan,AZ
2019,4805.75371765917,Azerbaijan,AZ
2018,4739.7943123408,Azerbaijan,AZ
2017,4147.1981423222,Azerbaijan,AZ
2016,3880.6852276838,Azerbaijan,AZ
2015,5500.50364628486,Azerbaijan,AZ
2014,7890.84028062087,Azerbaijan,AZ
2013,7875.34536661549,Azerbaijan,AZ
2012,7495.86527658099,Azerbaijan,AZ
2011,7189.81869211976,Azerbaijan,AZ
2010,5843.5337683582,Azerbaijan,AZ
2009,4950.39949009423,Azerbaijan,AZ
2008,5574.46810432575,Azerbaijan,AZ
2007,3851.33015175141,Azerbaijan,AZ
2006,2472.95725732287,Azerbaijan,AZ
2005,1578.36733030667,Azerbaijan,AZ
2004,1045.0136328106,Azerbaijan,AZ
2003,883.692580745256,Azerbaijan,AZ
2002,763.108895463487,Azerbaijan,AZ
2001,703.670998584686,Azerbaijan,AZ
2000,655.097249579917,Azerbaijan,AZ
