ano,topic_code,pais,codigo_pais
2024,,Bosnia and Herzegovina,BA
2023,8638.66620201187,Bosnia and Herzegovina,BA
2022,7655.59421024383,Bosnia and Herzegovina,BA
2021,7295.3438240957,Bosnia and Herzegovina,BA
2020,6130.31133245161,Bosnia and Herzegovina,BA
2019,6122.3753450882,Bosnia and Herzegovina,BA
2018,6047.84584261133,Bosnia and Herzegovina,BA
2017,5345.01985489192,Bosnia and Herzegovina,BA
2016,4928.5665251728,Bosnia and Herzegovina,BA
2015,4662.25883724069,Bosnia and Herzegovina,BA
2014,5206.06558252,Bosnia and Herzegovina,BA
2013,5034.56616016469,Bosnia and Herzegovina,BA
2012,4693.78899115381,Bosnia and Herzegovina,BA
2011,4982.69375768263,Bosnia and Herzegovina,BA
2010,4506.47828548389,Bosnia and Herzegovina,BA
2009,4539.91863774968,Bosnia and Herzegovina,BA
2008,4841.69311934649,Bosnia and Herzegovina,BA
2007,3931.48948737505,Bosnia and Herzegovina,BA
2006,3166.12865344833,Bosnia and Herzegovina,BA
2005,2739.61076866057,Bosnia and Herzegovina,BA
2004,2452.68616839392,Bosnia and Herzegovina,BA
2003,2033.94700935864,Bosnia and Herzegovina,BA
2002,1606.54672243362,Bosnia and Herzegovina,BA
2001,1387.89365131544,Bosnia and Herzegovina,BA
2000,1338.48059636261,Bosnia and Herzegovina,BA
