ano,topic_code,pais,codigo_pais
2024,,Colombia,CO
2023,6947.35928681966,Colombia,CO
2022,6674.59601948063,Colombia,CO
2021,6222.62164397614,Colombia,CO
2020,5339.68711357943,Colombia,CO
2019,6472.54544924705,Colombia,CO
2018,6816.96818309544,Colombia,CO
2017,6479.53231292429,Colombia,CO
2016,5959.84250367574,Colombia,CO
2015,6248.51490534512,Colombia,CO
2014,8187.20824890084,Colombia,CO
2013,8279.10255642981,Colombia,CO
2012,8108.59838244229,Colombia,CO
2011,7400.9940695669,Colombia,CO
2010,6398.2958447102,Colombia,CO
2009,5250.97292433518,Colombia,CO
2008,5541.83629665898,Colombia,CO
2007,4769.926147194,Colombia,CO
2006,3789.85361217027,Colombia,CO
2005,3456.06610874512,Colombia,CO
2004,2818.57195413044,Colombia,CO
2003,2311.94218760291,Colombia,CO
2002,2428.92969771584,Colombia,CO
2001,2472.99084035833,Colombia,CO
2000,2555.00751039968,Colombia,CO
