ano,topic_code,pais,codigo_pais
2024,,Botswana,BW
2023,7820.23240375076,Botswana,BW
2022,8329.04032229144,Botswana,BW
2021,7808.20623956293,Botswana,BW
2020,6323.31419156209,Botswana,BW
2019,7172.08956480028,Botswana,BW
2018,7407.95940141786,Botswana,BW
2017,7104.96401088027,Botswana,BW
2016,6749.05994339013,Botswana,BW
2015,6141.20394726616,Botswana,BW
2014,7122.36423421503,Botswana,BW
2013,6666.91219583487,Botswana,BW
2012,6595.53845015424,Botswana,BW
2011,7287.38295334919,Botswana,BW
2010,6215.73216077919,Botswana,BW
2009,5082.93388332404,Botswana,BW
2008,5503.07395314313,Botswana,BW
2007,5529.12574632532,Botswana,BW
2006,5291.58379144849,Botswana,BW
2005,5391.07076619634,Botswana,BW
2004,4956.69287735214,Botswana,BW
2003,4230.12326909926,Botswana,BW
2002,3117.25087183011,Botswana,BW
2001,3206.07123689853,Botswana,BW
2000,3450.81180622992,Botswana,BW
