ano,topic_code,pais,codigo_pais
2024,,Fiji,FJ
2023,5888.73668639357,Fiji,FJ
2022,5405.03007408295,Fiji,FJ
2021,4696.17101880318,Fiji,FJ
2020,4844.42129036462,Fiji,FJ
2019,5950.82868635508,Fiji,FJ
2018,6085.41979209299,Fiji,FJ
2017,5826.84814087383,Fiji,FJ
2016,5363.79025590254,Fiji,FJ
2015,5097.53108832569,Fiji,FJ
2014,5293.35679137747,Fiji,FJ
2013,4572.44377544245,Fiji,FJ
2012,4341.40338748749,Fiji,FJ
2011,4139.60288609702,Fiji,FJ
2010,3449.14452883369,Fiji,FJ
2009,3164.13275408169,Fiji,FJ
2008,3899.92231512129,Fiji,FJ
2007,3762.74692789299,Fiji,FJ
2006,3455.10599907349,Fiji,FJ
2005,3377.69126953493,Fiji,FJ
2004,3097.19096651759,Fiji,FJ
2003,2655.58079586044,Fiji,FJ
2002,2136.56794118683,Fiji,FJ
2001,1944.997414609,Fiji,FJ
2000,1995.72071163264,Fiji,FJ
