ano,topic_code,pais,codigo_pais
2024,,Angola,AO
2023,2308.15976731274,Angola,AO
2022,2929.69445467272,Angola,AO
2021,1925.87466082167,Angola,AO
2020,1449.92286669308,Angola,AO
2019,2189.85571407618,Angola,AO
2018,2538.59139143371,Angola,AO
2017,2437.25971190821,Angola,AO
2016,1807.95294072643,Angola,AO
2015,3213.90261080059,Angola,AO
2014,5005.9997412707,Angola,AO
2013,5057.74787833163,Angola,AO
2012,5086.02740086376,Angola,AO
2011,4615.91059831778,Angola,AO
2010,3597.34293216332,Angola,AO
2009,3136.64546955947,Angola,AO
2008,4103.0669003635,Angola,AO
2007,3141.0459797605,Angola,AO
2006,2617.05196022633,Angola,AO
2005,1916.46842218625,Angola,AO
2004,1266.21086410236,Angola,AO
2003,992.698979254665,Angola,AO
2002,882.147847234303,Angola,AO
2001,533.586202412447,Angola,AO
2000,563.733795571487,Angola,AO
