ano,topic_code,pais,codigo_pais
2024,,Ecuador,EC
2023,6609.80408154957,Ecuador,EC
2022,6540.99824522101,Ecuador,EC
2021,6075.8026572556,Ecuador,EC
2020,5463.64509649315,Ecuador,EC
2019,6205.05759479761,Ecuador,EC
2018,6303.91892523596,Ecuador,EC
2017,6233.32244797718,Ecuador,EC
2016,5917.63771271481,Ecuador,EC
2015,5976.1596805651,Ecuador,EC
2014,6405.79979300441,Ecuador,EC
2013,6109.29031510341,Ecuador,EC
2012,5634.08393191094,Ecuador,EC
2011,5153.6916424375,Ecuador,EC
2010,4520.30959039763,Ecuador,EC
2009,4053.36331139298,Ecuador,EC
2008,4194.75750661981,Ecuador,EC
2007,3478.92488770671,Ecuador,EC
2006,3243.67010359339,Ecuador,EC
2005,2909.02606014388,Ecuador,EC
2004,2586.20914663347,Ecuador,EC
2003,2315.62215223014,Ecuador,EC
2002,2059.1585535974,Ecuador,EC
2001,1791.30359685037,Ecuador,EC
2000,1382.23421759909,Ecuador,EC
