ano,topic_code,pais,codigo_pais
2024,,Dominica,DM
2023,9832.99643050057,Dominica,DM
2022,9085.67412772363,Dominica,DM
2021,8262.65091316727,Dominica,DM
2020,7461.77933220095,Dominica,DM
2019,9009.09011545429,Dominica,DM
2018,8137.56520624242,Dominica,DM
2017,7614.34028048137,Dominica,DM
2016,8278.44768597003,Dominica,DM
2015,7679.83293618857,Dominica,DM
2014,7395.30259658718,Dominica,DM
2013,7147.61954093518,Dominica,DM
2012,7031.39987118111,Dominica,DM
2011,7255.67210585964,Dominica,DM
2010,7171.5523885901,Dominica,DM
2009,7102.02825967231,Dominica,DM
2008,6654.49921411812,Dominica,DM
2007,6120.44205374343,Dominica,DM
2006,5671.77065738238,Dominica,DM
2005,5299.49596350504,Dominica,DM
2004,5348.94900144212,Dominica,DM
2003,5009.57393166758,Dominica,DM
2002,4873.64220013013,Dominica,DM
2001,4981.89584851956,Dominica,DM
2000,4867.39896323759,Dominica,DM
